seller,name,public_host,search_types_hit,queries_hit,products,personalized,ucp_tools,webmcp_loader,price_min,price_max,option_names,samples
more-than-just-baskets-inc.myshopify.com,More Than Just Baskets Inc.,morethanjustbaskets.ca,occasion,corporate,1,0,13,true,6500,6500,Add on (1),Ultimate Charcuterie Gift Box (48 Hours' Notice)
notherstheawardstore.myshopify.com,Nothers The Award Store,notherstheawardstore.myshopify.com,occasion,corporate,1,1,13,false,12718,12718,Size (1),Jade Glass Droplet Award
suspire-in.myshopify.com,Suspire,suspire.in,occasion,corporate,1,1,13,true,39900,39900,,"Wooden Handshake Memento Trophy | DIY Customizable Partnership Award for Corporate Gifts, Dealer Meets & Business Achievements | Add Your Own Sticker or Text"
peppal.myshopify.com,Peppal,www.peppal.in,occasion,corporate,1,1,13,true,545000,545000,,The Corporate Curations Hamper
mf01tg-11.myshopify.com,ClearLabPrint,clearlabprint.com,occasion,corporate,1,1,13,true,4990,4990,Custom 1-on-1 gift set service (1),Custom Corporate Gift Sets | Personalized Premium Business & Occasion Gifts
glitter-baskets.myshopify.com,Glitter Baskets,glittergiftbaskets.ca,occasion,corporate,1,0,13,true,7800,7800,,Winter Elegance Cheese & Chocolate Basket - Ideal Christmas Corporate Gift
geoponicsincc.myshopify.com,Plant Club,www.plantclub.ca,occasion,corporate,1,1,13,true,1200,1200,,Succulent Event Favors & Corporate Gifts | Eco-Friendly Plant Gifts
f82aa1-6d.myshopify.com,Gifts and Prints by MW,www.giftsandprintsbymw.ca,bulk,favors_bulk,1,1,13,true,10000,10000,Size (1); Color (1); Ribbon color (1),Rose (50 pcs)
rocketfireworks-ca.myshopify.com,Rocket.ca,rocketfireworks.ca,bulk,favors_bulk,1,0,13,true,1499,1499,,Glow Bracelets - Bulk Tube Of 100 Assorted
1b335b-b5.myshopify.com,Canada's Toy Hub,www.canadastoyhub.com,bulk,favors_bulk,1,0,13,true,3138,3138,,Disney Princess Party Favor Bag Set - 12 Pack of 8 Princess Party Goodie Bags for Bulk
bear-country-kitchen.myshopify.com,Bear Country Kitchen,www.bearcountrykitchen.ca,bulk,favors_bulk,1,0,13,true,799,799,,Wilton 150 Party Bags Clear
1svzbm-9p.myshopify.com,Prestige Sales,www.prestigesales.ca,bulk,favors_bulk,1,0,13,true,6099,6099,Quantity (1),"Glow Necklace 22"" Bulk Tube (50/tube)"
umgusa.myshopify.com,UMGLA,umgla.com,bulk,favors_bulk,1,0,13,false,2760,2760,,CANDY BAG 10x10CM 50PK
little-gifts-that-grow.myshopify.com,Little Gifts That Grow,littlegiftsthatgrow.ca,bulk,favors_bulk,1,0,13,true,650,650,Twine/ribbon (1); Top dressing (1),Succulent Clay Favours
0a092c.myshopify.com,Todsky’s Magic Shop,magicstore.ca,bulk,favors_bulk,1,0,13,true,5390,5390,,Noses 1.5 inch Bag of 50
xwimey-bq.myshopify.com,CowLost,cowlost.com,bulk,favors_bulk,1,0,13,true,4999,4999,Color (1); Ships from (1),Graduation Rubber Duck Sets with Candy Boxes and Yellow Tassel – 6/12/24 Bulk Grad Party Favors
xjt530-8n.myshopify.com,Fat Cat Cookie Co,fatcatgourmet.ca,bulk,cookies_bulk,1,0,13,true,2599,2599,Size (1),Box of Cookies
sweet-lous-cookies.myshopify.com,Sweet Lou's Cookies,sweetlouscookies.com,bulk,cookies_bulk,1,0,13,true,2795,2795,,One Dozen Cookies
wholesalemms.myshopify.com,Wholesale,wholesale.marymacleod.com,bulk,cookies_bulk,1,0,13,true,8160,8160,Flavour (1),Bulk Cookies
the-sugar-shoppe.myshopify.com,The Sugar Shoppe,thesugarshoppe.ca,bulk,cookies_bulk,1,1,13,true,67500,67500,,Andrea Golden - Custom Cookie Order
buttermaidbakery-dev.myshopify.com,Butter Maid Bakery,buttermaidbakery.com,bulk,cookies_bulk,1,0,13,true,141,141,,Soldier Cookie Donation - OPERATION: SWEETEST APPRECIATION
justbitememeals.myshopify.com,Just Bite Me Meals ,justbitememeals.com,bulk,cookies_bulk,1,0,13,true,3799,3799,,Bulk Power Cookies (8 Cookies)
squishcookies.myshopify.com,Skuish Cookies,skuish.com,bulk,cookies_bulk,1,0,13,true,34900,34900,Flavour (1),100 Cookies Wholesale NYC Style Stuffed Cookies (90 g each)
475d32-61.myshopify.com,Healthy Selections,healthyselections.ca,bulk,cookies_bulk,1,0,13,true,88,88,Case pack (1),Shire's Birthday Cake Cookies (120 Units per Case)
candywholesale.myshopify.com,Candyonline.ca ,candyonline.ca,bulk,cookies_bulk,1,0,13,true,1175,1175,,Big Daddy Oatmeal Raisin Cookies 8-100 g
tmc06s-3g.myshopify.com,Per Party Boutique Toronto,perpartyboutique.com,bulk,cookies_bulk,1,0,13,true,157500,157500,,Corporate Soccer Cookie Order – 450 pcs
just-cakes-bakeshop.myshopify.com,Just Cakes Bakeshop,www.justcakesbc.com,bulk,cookies_bulk,1,0,13,true,4500,4500,Quantity (1),JCB Chocolate Chip Cookies
s7k6m0-yy.myshopify.com,SmoothShip Wholesale,smoothship.ca,bulk,cookies_bulk,1,0,13,true,1299,1299,Pack size (1),Oreo Mega Stuf Chocolate Sandwich Cookies 374g
natural-pet-foods.myshopify.com,Natural Pet Foods,naturalpetfoods.ca,bulk,cookies_bulk,1,0,13,true,699,699,,Bulk Cookies
bulkmartcanada.myshopify.com,Bulk Mart,bulkmart.ca,bulk,cookies_bulk,1,0,13,true,6699,6699,,Loacker - Gran Patisserie Cappuccino - 12 x 100g
pdyh4d-9y.myshopify.com,To Live For Bakery,tolivefor.ca,bulk,cookies_bulk,1,0,13,true,2160,2160,,Chocolate Chip Cookie
annies-chocolates-london.myshopify.com,ANNIES CHOCOLATES,www.annieschocolates.com,bulk,cookies_bulk,1,0,13,true,599,599,,Oreo Cookies
a1cashandcarry.myshopify.com,A1 Cash and Carry,www.a1cashandcarry.com,bulk,cookies_bulk,1,0,13,true,2199,2199,Uom (1),Fortune Cookies - Wrapped 400 pcs
jacks-on-queens.myshopify.com,Jack's On Queen,jacksonqueen.ca,price,favors_under_10,1,0,13,true,5,5,,James - Role Model (150/204) [Rise of the Floodborn]
mkcards.myshopify.com,MK Cards,mkkards.com,price,favors_under_10,1,0,13,true,5,5,,Frosting (Yellow) - UPR131
htwskh-en.myshopify.com,TCGspot,tcgspot.ca,price,favors_under_10,1,0,13,true,5,5,Condition (1),Awakening of the New Era - Conis (OP-05)
elpida-cafe-roastery.myshopify.com,Elpida Café & Roastery,www.elpidaroastery.com,price,favors_under_25,1,1,13,true,1,1,,Place Holder for Coffee Bean Favours - (Burlap Bags + Custom Sticker)
xgd8yn-aa.myshopify.com,How Sweet Inc,howsweetinc.ca,price,favors_under_25,1,0,13,true,20,20,,Fini Camel Balls
noblepack-ca.myshopify.com,Noblepack CA,noblepack.ca,price,favors_under_25,1,0,13,true,20,20,Color (1); Options (1),Balloon Print Self-Sealing Foil Bag
red-dragonca.myshopify.com,Red-DragonCA,red-dragon.ca,price,favors_under_25,1,0,13,true,20,20,Title (1),Leap Frog Gloves [HNT171] (The Hunted)
gameknight-games.myshopify.com,GameKnight Games,gameknight.ca,price,favors_under_25,1,0,13,true,20,20,,Shimmering Specter (Red) (Regular) [PEN133] (Compendium of Rathe)
73t1yj-br.myshopify.com,Fafnir's Hoard,fafnirshoard.ca,price,favors_under_25,1,0,13,true,14,14,,Monster Harpoon (014/219) [Unleashed]
game-breakers-ca.myshopify.com,Game Breakers,gamebreakers.ca,price,favors_under_25,1,0,13,true,23,23,,Territorial Baloth (BFZ-196)  Foil - Battle for Zendikar
hairytarantula.myshopify.com,Hairy Tarantula,hairyt.com,price,favors_under_25,1,0,13,true,22,22,Title (1),Slimy Kavu [Invasion]
redtrainer.myshopify.com,Hobbiesville,hobbiesville.com,price,favors_under_25,1,0,13,true,18,18,,Loogarmon - BT14-074 - Common
3bc075-9a.myshopify.com,Signarus Cards,signarus.ca,price,favors_under_25,1,0,13,true,24,24,Title (1),Fyendal's Fighting Spirit (Yellow) [UPR195] (Uprising)  Rainbow Foil
awesome-me-up-games.myshopify.com,Boutique Awesome,www.boutiqueawesome.com,price,favors_under_25,1,0,13,true,15,15,,Life of the Party (Blue) - Rainbow Foil - 1st Edition
401games.myshopify.com,401 Games,store.401games.ca,price,favors_under_25,1,0,13,true,20,20,,Karakuri Cash Cache - STOR-EN052 - Common - Unlimited
lulos-sweet-savory.myshopify.com,Lulo's Sweet & Savory,lulossweets.com,sentence,sentence_dessert,1,0,13,true,3900,3900,Title (1),Mini-Dessert Assortment Box
the-graze-anatomy.myshopify.com,The Graze Anatomy,thegrazeanatomy.com,sentence,sentence_dessert,1,0,13,true,13000,13000,,Small Dessert Platter (Serves 10 - 15)
chudleighs-farm.myshopify.com,Chudleigh's ,shop.chudleighs.com,sentence,sentence_dessert,1,0,13,true,2995,2995,,Sharable Dessert Flight
275847-55.myshopify.com,Oliver's Catering,www.oliverscatering.ca,sentence,sentence_dessert,1,0,13,true,3500,3500,,Mini Dessert Platter
tayybeh.myshopify.com,Tayybeh,tayybeh.com,sentence,sentence_dessert,1,0,13,true,2500,2500,,Small Dessert Box
cocoa-fig.myshopify.com,Cocoa & Fig,cocoaandfig.com,sentence,sentence_dessert,1,0,13,true,6500,6500,,Dessert Sample Box
cyberlily-store-3.myshopify.com,Natural Food Pantry Online Store,naturalfoodpantry.ca,sentence,sentence_dessert,1,0,13,true,798,798,,Katz Gluten Free Cupcakes Chocolate Creme 249g
aa182c-5.myshopify.com,Kianna Lissette Creates,www.kiannalissette.com,sentence,sentence_dessert,1,0,13,true,3200,3200,Size (1),Sweets Box
gabijules-dev.myshopify.com,Gabi & Jules,gabiandjules.com,sentence,sentence_dessert,1,0,13,true,2800,2800,,Dessert Squares (Box of 6)
beloved-and-bespoke.myshopify.com,Beloved & Bespoke,belovedandbespoke.com,sentence,sentence_dessert,1,0,13,true,12300,12300,,The Local Gather Box
vyno-ca.myshopify.com,Vyno,vyno.ca,sentence,sentence_dessert,1,0,13,true,3800,3800,,"Lindt Creation Petits Dessert Assorted Chocolate Box, 173g"
la-casa-dolce.myshopify.com,La Casa Dolce,lacasadolce.ca,sentence,sentence_dessert,1,0,13,true,18796,18796,Party size (1),Group Package #6 (Desserts)
1mau0n-61.myshopify.com,KunaiGames,kunaigames.com,sentence,sentence_dessert,1,0,13,true,599,599,,Hostess Snoballs Coconut & Marshmallow
toys-shop-32.myshopify.com,Matilda Co,www.matildaco.com,sentence,sentence_dessert,1,0,13,true,4773,4773,,"Ocmoiy Charcuterie Boxes with Clear Lids, 50 Pack Kraft Bakery Boxes, Cookie Boxes, Small Treat Boxes for Pastry, Sandwich, Cupcakes, Strawberries, Dessert To Go Containers"
dalmazio-imports.myshopify.com,Dalmazio Design,dalmaziodesign.com,sentence,sentence_dessert,1,1,13,true,254700,254700,,Royal Romance Dessert Bar Rental
storehouse-foods.myshopify.com,Storehouse Foods,storehousefoods.ca,sentence,sentence_dessert,1,0,13,true,57500,57500,Bundles (1); Colour (1),NutriMill Artiste Mixer
whippt-kitchen.myshopify.com,Whippt Kitchen,whipptkitchen.ca,sentence,sentence_dessert,1,0,13,true,4500,4500,,Halloween Dessert Graze Box
fleur-select-wholesale.myshopify.com,Fleur Wholesale,fleurwholesale.ca,sentence,sentence_dessert,1,0,13,true,450,450,Size (1),Dessert/Flower Box with handle
ali-addicted.myshopify.com,Ali Affordable,aliaffordable.com,sentence,sentence_dessert,1,0,13,true,3100,3100,,Dessert Boxes
nelson-home.myshopify.com,Fable - Canada,fable.com,sentence,sentence_dessert,1,0,13,true,7900,7900,Colour (1),Dessert Plates
be-chocolat.myshopify.com,BE Chocolat,www.bechocolat.com,sentence,sentence_kids,1,0,13,true,3600,3600,Extra bday (1),Birthday Workshop (for children)
rdwv3n-mi.myshopify.com,DIGITAL STORE 2,rdwv3n-mi.myshopify.com,sentence,sentence_kids,1,1,13,true,1700,1700,,Magic Party Kit Essential
f1hgs5-mh.myshopify.com,TCGfy,tcgfy.com,sentence,sentence_kids,1,0,13,true,1399,1399,Color (1),"Red Superhero Spider Theme Party Supplies – Disposable Cups & Plates, Paper Tablecloth & Festive Decorations for Kids' Birthdays & Baby Showers"
kids-fair-llc.myshopify.com,Kids Fair ,kidsfair.ca,sentence,sentence_kids,1,0,13,true,500,500,Condition (1),Science themed party decorations
2022-dash-test-store.myshopify.com,Hobby and Toy Central,www.hobbyandtoycentral.com,sentence,sentence_kids,1,0,13,true,1899,1899,,Glow Friendship Bracelets
snugglebugzbaby.myshopify.com,Snuggle Bugz,snugglebugz.ca,sentence,sentence_kids,1,0,13,true,2799,2799,,Mini Utensil Sets
midoco-art-office-supplies.myshopify.com,Midoco Art & Office Supplies,midoco.ca,sentence,sentence_kids,1,0,13,true,2999,2999,,Djeco DIY Headband Kit - Flower Friends
cherry-tree-lane-toy-shop.myshopify.com,Cherry Tree Lane Toys,www.cherrytreelane.ca,sentence,sentence_kids,1,0,13,true,1000,1000,,Make Your Own Friendship Bracelet Kit
